model_name,name_dataset,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,sample_size_label,base_nodes,u_frac,seed,total_nodes,nonlinear_pattern,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_2_18_nodes_full_data.csv,3,16,0,20000,0.6127,0.5655,0.5863,0.4447,0.5058,0.1268,1.4013,0.1417,0.4428,0.316,Large,20,0.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.28637693570256195,0.1268,0.1417,0.28637693570256195,0.632617615366004,0.5423755465728041,0.8047880685342469,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_3_18_nodes_full_data.csv,3,16,0,20000,0.8212,0.7407,0.7466,0.7288,0.7376,0.0026,1.0054,0.0214,0.4894,0.4868,Large,20,0.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.005370996618261459,0.0026,0.0214,0.005370996618261459,0.8130990652331166,0.7534360545751007,0.987212635884188,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_4_18_nodes_full_data.csv,3,16,0,20000,0.8558,0.7742,0.7773,0.7686,0.7729,0.0635,0.8793,0.0746,0.4626,0.5261,Large,20,0.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.12070000000000003,0.0635,0.0746,0.12070000000000003,0.8257700909533361,0.7878624524071487,0.9105902427330261,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_5_18_nodes_full_data.csv,3,16,0,20000,0.8284,0.7317,0.7124,0.7774,0.7434,0.074,1.1454,0.2719,0.5827,0.5087,Large,20,0.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.12694255281997557,0.074,0.2719,0.12694255281997557,0.7811982519816342,0.75633947391335,0.8259088248759859,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_6_18_nodes_full_data.csv,3,16,0,20000,0.9057,0.8231,0.8574,0.7751,0.8141,0.228,0.5971,0.2325,0.338,0.566,Large,20,0.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.40290000000000004,0.228,0.2325,0.40290000000000004,0.7771990681939898,0.8304917837580241,0.7055974988818887,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_7_18_nodes_full_data.csv,3,16,0,20000,0.8416,0.7683,0.791,0.7293,0.7589,0.1482,0.723,0.1168,0.3868,0.535,Large,20,0.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.277,0.1482,0.1168,0.277,0.788016790173103,0.775581387407505,0.8094969370384929,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_8_18_nodes_full_data.csv,3,16,0,20000,0.8244,0.7784,0.7916,0.7559,0.7733,0.3061,0.5148,0.1334,0.3248,0.6309,Large,20,0.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.48519999999999996,0.3061,0.1334,0.48519999999999996,0.7373080892515008,0.7838399555012995,0.6750783779570978,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p0_seed_9_18_nodes_full_data.csv,3,16,0,20000,0.9718,0.9099,0.9203,0.8976,0.9088,0.0805,1.18,0.0648,0.5279,0.4474,Large,20,0.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.15254237288135586,0.0805,0.0648,0.15254237288135586,0.908398943459114,0.9178322773299131,0.8944570502694279,,,
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,3,16,10,20000,0.8711,0.759,0.7024,0.8987,0.7885,0.0706,1.1169,0.0765,0.675,0.6044,Large,20,0.5,0,18,Linear_ReLU_50%,Synthetic (SF),0.10466469692899993,0.0706,0.0765,0.10466469692899993,0.8306594886818655,0.7943825018892491,0.9148936756702857,0.3917,1.832,0.1033
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_1_18_nodes_full_data.csv,3,16,10,20000,0.8764,0.7924,0.7991,0.7813,0.7901,0.1481,0.7368,0.2015,0.4147,0.5628,Large,20,0.5,1,18,Linear_ReLU_50%,Synthetic (SF),0.2632,0.1481,0.2015,0.2632,0.8002553369605963,0.8054958286450179,0.7917909907861146,0.6042,0.3103,0.3472
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_2_18_nodes_full_data.csv,3,16,10,20000,0.9569,0.8862,0.8924,0.8782,0.8852,0.0505,1.1082,0.1087,0.5173,0.4668,Large,20,0.5,2,18,Linear_ReLU_50%,Synthetic (SF),0.09763580581122544,0.0505,0.1087,0.09763580581122544,0.9015256058933013,0.8961653043958266,0.911100963512772,0.6973,0.1936,0.1199
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_3_18_nodes_full_data.csv,3,16,10,20000,0.8703,0.7703,0.7617,0.7867,0.774,0.1036,0.8176,0.2667,0.4645,0.5682,Large,20,0.5,3,18,Linear_ReLU_50%,Synthetic (SF),0.1824,0.1036,0.2667,0.1824,0.7961791580716859,0.789838297700417,0.806876428008899,0.414,2.2862,0.1065
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_4_18_nodes_full_data.csv,3,16,10,20000,0.8418,0.7736,0.7792,0.7636,0.7713,0.0554,0.893,0.0187,0.4623,0.5177,Large,20,0.5,4,18,Linear_ReLU_50%,Synthetic (SF),0.10699999999999998,0.0554,0.0187,0.10699999999999998,0.82794475143829,0.7845396634083712,0.9303488228022941,0.036,0.9287,0.0142
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_5_18_nodes_full_data.csv,3,16,10,20000,0.7651,0.6906,0.6848,0.7063,0.6954,0.0211,1.0418,0.0343,0.5263,0.5052,Large,20,0.5,5,18,Linear_ReLU_50%,Synthetic (SF),0.04012286427337308,0.0211,0.0343,0.04012286427337308,0.7782231103644178,0.7075840648741507,0.9672127451262726,0.44,0.4649,0.3243
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_6_18_nodes_full_data.csv,3,16,10,20000,0.9316,0.8341,0.8434,0.8205,0.8318,0.1929,0.6691,0.2306,0.39,0.583,Large,20,0.5,6,18,Linear_ReLU_50%,Synthetic (SF),0.33089999999999997,0.1929,0.2306,0.33089999999999997,0.8039269563813491,0.8478424321888283,0.7441591306408555,0.6737,0.0365,0.5302
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_7_18_nodes_full_data.csv,3,16,10,20000,0.9446,0.8634,0.8628,0.8641,0.8635,0.2656,1.7225,0.1681,0.6332,0.3676,Large,20,0.5,7,18,Linear_ReLU_50%,Synthetic (SF),0.41944847605224966,0.2656,0.1681,0.41944847605224966,0.7971638295066011,0.8759854823213111,0.7049557670430567,0.7236,5.455,0.334
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_8_18_nodes_full_data.csv,3,16,10,20000,0.9613,0.8894,0.9162,0.8572,0.8857,0.251,0.5769,0.1474,0.3423,0.5933,Large,20,0.5,8,18,Linear_ReLU_50%,Synthetic (SF),0.42310000000000003,0.251,0.1474,0.42310000000000003,0.8088701066640612,0.8965759074008486,0.712556932103033,0.7273,6.3972,0.3442
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_9_18_nodes_full_data.csv,3,16,10,20000,0.8232,0.7426,0.7486,0.7305,0.7394,0.1036,0.808,0.2839,0.4361,0.5397,Large,20,0.5,9,18,Linear_ReLU_50%,Synthetic (SF),0.19199999999999995,0.1036,0.2839,0.19199999999999995,0.7704723420226428,0.7552896466352367,0.7967184705412999,0.4897,0.3413,0.3182
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,3,16,20,20000,0.8479,0.7679,0.7615,0.7802,0.7708,0.0004,0.9992,0.0451,0.5121,0.5125,Large,20,1.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.0008000000000000229,0.0004,0.0451,0.0008000000000000229,0.8342819979951158,0.7839705890832436,0.9742355087677211,0.544,0.2519,0.2567
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_1_18_nodes_full_data.csv,3,16,20,20000,0.9034,0.8237,0.818,0.8327,0.8253,0.1298,1.2922,0.0298,0.5738,0.4441,Large,20,1.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.226125986689367,0.1298,0.0298,0.226125986689367,0.8434901137910006,0.8380941880117515,0.8524147211648146,0.651,3.3531,0.3294
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_2_18_nodes_full_data.csv,3,16,20,20000,0.8019,0.7171,0.7048,0.7473,0.7254,0.0057,0.9894,0.0694,0.5273,0.533,Large,20,1.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.010600000000000054,0.0057,0.0694,0.010600000000000054,0.7994551532079197,0.737856444682233,0.9598371022700749,0.4955,2.3487,0.3369
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_3_18_nodes_full_data.csv,3,16,20,20000,0.9576,0.9031,0.9251,0.8772,0.9005,0.1354,0.7501,0.0178,0.4065,0.5419,Large,20,1.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.2499,0.1354,0.0178,0.2499,0.8786634083686162,0.9090020565728193,0.8411759873503377,0.7812,5.5106,0.3797
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_4_18_nodes_full_data.csv,3,16,20,20000,0.8208,0.7038,0.6645,0.8233,0.7354,0.0246,1.0405,0.214,0.6317,0.6071,Large,20,1.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.03892359442575688,0.0246,0.214,0.03892359442575688,0.7887953386461262,0.7443773854842423,0.8782399860615093,0.3916,0.5431,0.16
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_5_18_nodes_full_data.csv,3,16,20,20000,0.9526,0.8677,0.872,0.8619,0.8669,0.0753,1.165,0.1958,0.532,0.4566,Large,20,1.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.14163090128755362,0.0753,0.1958,0.14163090128755362,0.8701695548285446,0.8799134279455082,0.8553061210753612,0.6345,0.2705,0.2073
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_6_18_nodes_full_data.csv,3,16,20,20000,0.9257,0.8409,0.837,0.8467,0.8419,0.1324,1.3012,0.1185,0.5721,0.4396,Large,20,1.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.23147863510605593,0.1324,0.1185,0.23147863510605593,0.8465054957055987,0.855139003378285,0.8330565612470978,0.6331,4.4675,0.1713
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_7_18_nodes_full_data.csv,3,16,20,20000,0.9363,0.8536,0.8441,0.8674,0.8556,0.076,0.8624,0.0579,0.4759,0.5519,Large,20,1.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.13759999999999994,0.076,0.0579,0.13759999999999994,0.8802807830987295,0.8678063057688672,0.9039421955287448,0.6826,0.1763,0.2822
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_8_18_nodes_full_data.csv,3,16,20,20000,0.9798,0.9175,0.9322,0.9004,0.916,0.0078,1.0162,0.049,0.4868,0.4791,Large,20,1.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.01594174375123003,0.0078,0.049,0.01594174375123003,0.9378669371148106,0.9245339107733006,0.9700909323939844,0.7347,8.7606,0.1048
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_9_18_nodes_full_data.csv,3,16,20,20000,0.9079,0.8214,0.8493,0.7815,0.814,0.0416,0.9135,0.0289,0.4393,0.4808,Large,20,1.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.08650000000000002,0.0416,0.0289,0.08650000000000002,0.8631933126672888,0.8305462785626548,0.9424638079424206,0.6842,3.2665,0.3806
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_0_18_nodes_full_data.csv,3,16,40,20000,0.7942,0.6938,0.6605,0.7976,0.7226,0.0311,1.0528,0.0096,0.6193,0.5882,Large,20,2.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.050151975683890515,0.0311,0.0096,0.050151975683890515,0.7938409493858453,0.7302617733184751,0.9656318473446093,0.467,2.0191,0.3313
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_1_18_nodes_full_data.csv,3,16,40,20000,0.5012,0.5009,0.5095,0.0479,0.0876,0.0302,1.948,0.0285,0.0621,0.0319,Large,20,2.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.48665297741273095,0.0302,0.0285,0.48665297741273095,0.5090302313166336,0.35819149328349564,0.7500371398312443,0.0385,0.4416,0.0387
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_2_18_nodes_full_data.csv,3,16,40,20000,0.964,0.8977,0.8972,0.8983,0.8977,0.0204,0.96,0.0357,0.4904,0.5109,Large,20,2.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.040000000000000036,0.0204,0.0357,0.040000000000000036,0.9245129350646584,0.9075089405140461,0.9669179036158431,0.8027,7.6752,0.4363
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_3_18_nodes_full_data.csv,3,16,40,20000,0.9107,0.8263,0.8308,0.8194,0.8251,0.0134,1.0275,0.0496,0.4998,0.4864,Large,20,2.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.02676399026763998,0.0134,0.0496,0.02676399026763998,0.8736800541450271,0.8394715484036683,0.9666746885892795,0.676,0.2915,0.3706
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_4_18_nodes_full_data.csv,3,16,40,20000,0.7728,0.6889,0.6586,0.7843,0.716,0.1327,1.2508,0.1624,0.6617,0.529,Large,20,2.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.20051167252958102,0.1327,0.1624,0.20051167252958102,0.7590350747145791,0.7215564409096884,0.8329446961209102,0.4025,1.8815,0.2411
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_5_18_nodes_full_data.csv,3,16,40,20000,0.9661,0.9028,0.8967,0.9105,0.9035,0.2048,1.5049,0.114,0.6103,0.4055,Large,20,2.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.3355040202006777,0.2048,0.114,0.3355040202006777,0.8442631520028003,0.9125083999379867,0.7691238979347496,0.7776,0.1765,0.2782
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_6_18_nodes_full_data.csv,3,16,40,20000,0.8786,0.7819,0.7474,0.8516,0.7961,0.1969,0.7053,0.0215,0.4712,0.6681,Large,20,2.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.29469999999999996,0.1969,0.0215,0.29469999999999996,0.8052774994157647,0.8066250971060732,0.8031911240134321,0.5562,0.3917,0.3066
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_7_18_nodes_full_data.csv,3,16,40,20000,0.8624,0.7933,0.7813,0.8145,0.7976,0.3008,1.8112,0.0729,0.6717,0.3708,Large,20,2.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.4478798586572438,0.3008,0.0729,0.4478798586572438,0.7620562073636009,0.808215301232583,0.702535942229983,0.5698,0.3628,0.2796
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_8_18_nodes_full_data.csv,3,16,40,20000,0.9924,0.9526,0.945,0.9613,0.953,0.1223,1.2733,0.0233,0.5697,0.4474,Large,20,2.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.21463912667870888,0.1223,0.0233,0.21463912667870888,0.9084883677374703,0.9576372326097038,0.8604578463077573,0.9,0.0524,0.4422
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_9_18_nodes_full_data.csv,3,16,40,20000,0.7559,0.6597,0.6339,0.7561,0.6896,0.0089,0.9851,0.086,0.5919,0.6008,Large,20,2.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.014900000000000024,0.0089,0.086,0.014900000000000024,0.7690403776298202,0.6967317839730581,0.9500801537236455,0.2166,1.4764,0.3795
